idx	op_type	name	inputs	outputs
213	Mul	/text_encoder/attn_encoder/attn_layers.0/Mul_3	['/text_encoder/attn_encoder/attn_layers.0/Gather_11_output_0', '/text_encoder/attn_encoder/attn_layers.0/Sub_7_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Mul_3_output_0']
214	Unsqueeze	/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_38	['/text_encoder/attn_encoder/attn_layers.0/Mul_4_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_38_output_0']
215	Concat	/text_encoder/attn_encoder/attn_layers.0/Concat_20	['/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_34_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Concat_20_output_0']
216	Add	/text_encoder/attn_encoder/attn_layers.0/Add_3	['/text_encoder/attn_encoder/attn_layers.0/Pow_output_0', '/text_encoder/attn_encoder/attn_layers.0/Mul_3_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Add_3_output_0']
217	Concat	/text_encoder/attn_encoder/attn_layers.0/Concat_21	['/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_30_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_31_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_34_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_38_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Concat_21_output_0']
218	Reshape	/text_encoder/attn_encoder/attn_layers.0/Reshape_14	['/text_encoder/attn_encoder/attn_layers.0/Concat_20_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Reshape_14_output_0']
219	Concat	/text_encoder/attn_encoder/attn_layers.0/Concat_16	['/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_29_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Concat_16_output_0']
220	Unsqueeze	/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_32	['/text_encoder/attn_encoder/attn_layers.0/Add_3_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_32_output_0']
221	Reshape	/text_encoder/attn_encoder/attn_layers.0/Reshape_11	['/text_encoder/attn_encoder/attn_layers.0/Concat_16_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Reshape_11_output_0']
222	Slice	/text_encoder/attn_encoder/attn_layers.0/Slice_7	['/text_encoder/attn_encoder/attn_layers.0/Reshape_14_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Slice_7_output_0']
223	Concat	/text_encoder/attn_encoder/attn_layers.0/Concat_17	['/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_30_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_31_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_32_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Concat_17_output_0']
224	Slice	/text_encoder/attn_encoder/attn_layers.0/Slice_6	['/text_encoder/attn_encoder/attn_layers.0/Reshape_11_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Slice_6_output_0']
225	Transpose	/text_encoder/attn_encoder/attn_layers.0/Transpose_7	['/text_encoder/attn_encoder/attn_layers.0/Slice_7_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Transpose_7_output_0']
226	Transpose	/text_encoder/attn_encoder/attn_layers.0/Transpose_6	['/text_encoder/attn_encoder/attn_layers.0/Slice_6_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Transpose_6_output_0']
227	Reshape	/text_encoder/attn_encoder/attn_layers.0/Reshape_15	['/text_encoder/attn_encoder/attn_layers.0/Transpose_7_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Cast_9_output_0']
228	Reshape	/text_encoder/attn_encoder/attn_layers.0/Reshape_12	['/text_encoder/attn_encoder/attn_layers.0/Transpose_6_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Cast_7_output_0']
229	Pad	/text_encoder/attn_encoder/attn_layers.0/Pad_3	['/text_encoder/attn_encoder/attn_layers.0/Softmax_output_0', '/text_encoder/attn_encoder/attn_layers.0/Cast_7_output_0', '']	['/text_encoder/attn_encoder/attn_layers.0/Pad_3_output_0']
230	Reshape	/text_encoder/attn_encoder/attn_layers.0/Reshape_13	['/text_encoder/attn_encoder/attn_layers.0/Pad_3_output_0', '/text_encoder/attn_encoder/attn_layers.0/Concat_17_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Reshape_13_output_0']
231	Pad	/text_encoder/attn_encoder/attn_layers.0/Pad_4	['/text_encoder/attn_encoder/attn_layers.0/Reshape_13_output_0', '/text_encoder/attn_encoder/attn_layers.0/Cast_9_output_0', '']	['/text_encoder/attn_encoder/attn_layers.0/Pad_4_output_0']
232	Reshape	/text_encoder/attn_encoder/attn_layers.0/Reshape_16	['/text_encoder/attn_encoder/attn_layers.0/Pad_4_output_0', '/text_encoder/attn_encoder/attn_layers.0/Concat_21_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Reshape_16_output_0']
233	Slice	/text_encoder/attn_encoder/attn_layers.0/Slice_8	['/text_encoder/attn_encoder/attn_layers.0/Reshape_16_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_85_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_83_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Slice_8_output_0']
234	MatMul	/text_encoder/attn_encoder/attn_layers.0/MatMul_3	['/text_encoder/attn_encoder/attn_layers.0/Slice_8_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_41_output_0']	['/text_encoder/attn_encoder/attn_layers.0/MatMul_3_output_0']
235	Add	/text_encoder/attn_encoder/attn_layers.0/Add_4	['/text_encoder/attn_encoder/attn_layers.0/MatMul_2_output_0', '/text_encoder/attn_encoder/attn_layers.0/MatMul_3_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Add_4_output_0']
236	Transpose	/text_encoder/attn_encoder/attn_layers.0/Transpose_9	['/text_encoder/attn_encoder/attn_layers.0/Add_4_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Transpose_9_output_0']
237	Reshape	/text_encoder/attn_encoder/attn_layers.0/Reshape_19	['/text_encoder/attn_encoder/attn_layers.0/Transpose_9_output_0', '/text_encoder/attn_encoder/attn_layers.0/Concat_23_output_0']	['/text_encoder/attn_encoder/attn_layers.0/Reshape_19_output_0']
238	Conv	/text_encoder/attn_encoder/attn_layers.0/conv_o/Conv	['/text_encoder/attn_encoder/attn_layers.0/Reshape_19_output_0', 'tts.ttl.text_encoder.attn_encoder.attn_layers.0.conv_o.weight', 'tts.ttl.text_encoder.attn_encoder.attn_layers.0.conv_o.bias']	['/text_encoder/attn_encoder/attn_layers.0/conv_o/Conv_output_0']
239	Add	/text_encoder/attn_encoder/Add	['/text_encoder/attn_encoder/Mul_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/conv_o/Conv_output_0']	['/text_encoder/attn_encoder/Add_output_0']
240	Transpose	/text_encoder/attn_encoder/norm_layers_1.0/Transpose	['/text_encoder/attn_encoder/Add_output_0']	['/text_encoder/attn_encoder/norm_layers_1.0/Transpose_output_0']
241	LayerNormalization	/text_encoder/attn_encoder/norm_layers_1.0/norm/LayerNormalization	['/text_encoder/attn_encoder/norm_layers_1.0/Transpose_output_0', 'tts.ttl.text_encoder.attn_encoder.norm_layers_1.0.norm.weight', 'tts.ttl.text_encoder.attn_encoder.norm_layers_1.0.norm.bias']	['/text_encoder/attn_encoder/norm_layers_1.0/norm/LayerNormalization_output_0']
242	Transpose	/text_encoder/attn_encoder/norm_layers_1.0/Transpose_1	['/text_encoder/attn_encoder/norm_layers_1.0/norm/LayerNormalization_output_0']	['/text_encoder/attn_encoder/norm_layers_1.0/Transpose_1_output_0']
243	Mul	/text_encoder/attn_encoder/ffn_layers.0/Mul	['/text_encoder/attn_encoder/norm_layers_1.0/Transpose_1_output_0', 'text_mask']	['/text_encoder/attn_encoder/ffn_layers.0/Mul_output_0']
244	Conv	/text_encoder/attn_encoder/ffn_layers.0/conv_1/Conv	['/text_encoder/attn_encoder/ffn_layers.0/Mul_output_0', 'tts.ttl.text_encoder.attn_encoder.ffn_layers.0.conv_1.weight', 'tts.ttl.text_encoder.attn_encoder.ffn_layers.0.conv_1.bias']	['/text_encoder/attn_encoder/ffn_layers.0/conv_1/Conv_output_0']
245	Relu	/text_encoder/attn_encoder/ffn_layers.0/Relu	['/text_encoder/attn_encoder/ffn_layers.0/conv_1/Conv_output_0']	['/text_encoder/attn_encoder/ffn_layers.0/Relu_output_0']
246	Mul	/text_encoder/attn_encoder/ffn_layers.0/Mul_1	['/text_encoder/attn_encoder/ffn_layers.0/Relu_output_0', 'text_mask']	['/text_encoder/attn_encoder/ffn_layers.0/Mul_1_output_0']
247	Conv	/text_encoder/attn_encoder/ffn_layers.0/conv_2/Conv	['/text_encoder/attn_encoder/ffn_layers.0/Mul_1_output_0', 'tts.ttl.text_encoder.attn_encoder.ffn_layers.0.conv_2.weight', 'tts.ttl.text_encoder.attn_encoder.ffn_layers.0.conv_2.bias']	['/text_encoder/attn_encoder/ffn_layers.0/conv_2/Conv_output_0']
248	Mul	/text_encoder/attn_encoder/ffn_layers.0/Mul_2	['/text_encoder/attn_encoder/ffn_layers.0/conv_2/Conv_output_0', 'text_mask']	['/text_encoder/attn_encoder/ffn_layers.0/Mul_2_output_0']
249	Add	/text_encoder/attn_encoder/Add_1	['/text_encoder/attn_encoder/norm_layers_1.0/Transpose_1_output_0', '/text_encoder/attn_encoder/ffn_layers.0/Mul_2_output_0']	['/text_encoder/attn_encoder/Add_1_output_0']
250	Transpose	/text_encoder/attn_encoder/norm_layers_2.0/Transpose	['/text_encoder/attn_encoder/Add_1_output_0']	['/text_encoder/attn_encoder/norm_layers_2.0/Transpose_output_0']
251	LayerNormalization	/text_encoder/attn_encoder/norm_layers_2.0/norm/LayerNormalization	['/text_encoder/attn_encoder/norm_layers_2.0/Transpose_output_0', 'tts.ttl.text_encoder.attn_encoder.norm_layers_2.0.norm.weight', 'tts.ttl.text_encoder.attn_encoder.norm_layers_2.0.norm.bias']	['/text_encoder/attn_encoder/norm_layers_2.0/norm/LayerNormalization_output_0']
252	Transpose	/text_encoder/attn_encoder/norm_layers_2.0/Transpose_1	['/text_encoder/attn_encoder/norm_layers_2.0/norm/LayerNormalization_output_0']	['/text_encoder/attn_encoder/norm_layers_2.0/Transpose_1_output_0']
253	Conv	/text_encoder/attn_encoder/attn_layers.1/conv_q/Conv	['/text_encoder/attn_encoder/norm_layers_2.0/Transpose_1_output_0', 'tts.ttl.text_encoder.attn_encoder.attn_layers.1.conv_q.weight', 'tts.ttl.text_encoder.attn_encoder.attn_layers.1.conv_q.bias']	['/text_encoder/attn_encoder/attn_layers.1/conv_q/Conv_output_0']
254	Conv	/text_encoder/attn_encoder/attn_layers.1/conv_k/Conv	['/text_encoder/attn_encoder/norm_layers_2.0/Transpose_1_output_0', 'tts.ttl.text_encoder.attn_encoder.attn_layers.1.conv_k.weight', 'tts.ttl.text_encoder.attn_encoder.attn_layers.1.conv_k.bias']	['/text_encoder/attn_encoder/attn_layers.1/conv_k/Conv_output_0']
255	Conv	/text_encoder/attn_encoder/attn_layers.1/conv_v/Conv	['/text_encoder/attn_encoder/norm_layers_2.0/Transpose_1_output_0', 'tts.ttl.text_encoder.attn_encoder.attn_layers.1.conv_v.weight', 'tts.ttl.text_encoder.attn_encoder.attn_layers.1.conv_v.bias']	['/text_encoder/attn_encoder/attn_layers.1/conv_v/Conv_output_0']
256	Shape	/text_encoder/attn_encoder/attn_layers.1/Shape	['/text_encoder/attn_encoder/attn_layers.1/conv_k/Conv_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Shape_output_0']
257	Shape	/text_encoder/attn_encoder/attn_layers.1/Shape_3	['/text_encoder/attn_encoder/attn_layers.1/conv_q/Conv_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Shape_3_output_0']
258	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather	['/text_encoder/attn_encoder/attn_layers.1/Shape_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_output_0']
259	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather_2	['/text_encoder/attn_encoder/attn_layers.1/Shape_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_2_output_0']
260	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather_3	['/text_encoder/attn_encoder/attn_layers.1/Shape_3_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_3_output_0']
261	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze	['/text_encoder/attn_encoder/attn_layers.1/Gather_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_output_0']
262	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_1	['/text_encoder/attn_encoder/attn_layers.1/Gather_3_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_1_output_0']
263	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_3	['/text_encoder/attn_encoder/attn_layers.1/Gather_2_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_3_output_0']
264	Sub	/text_encoder/attn_encoder/attn_layers.1/Sub	['/text_encoder/attn_encoder/attn_layers.1/Gather_2_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_11_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Sub_output_0']
265	Sub	/text_encoder/attn_encoder/attn_layers.1/Sub_1	['/text_encoder/attn_encoder/attn_layers.0/Constant_11_output_0', '/text_encoder/attn_encoder/attn_layers.1/Gather_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Sub_1_output_0']
266	Mul	/text_encoder/attn_encoder/attn_layers.1/Mul	['/text_encoder/attn_encoder/attn_layers.1/Gather_2_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Mul_output_0']
267	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_4_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_5_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_output_0']
268	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_1	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_4_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_5_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_3_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_1_output_0']
269	Clip	/text_encoder/attn_encoder/attn_layers.1/Clip	['/text_encoder/attn_encoder/attn_layers.1/Sub_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0', '']	['/text_encoder/attn_encoder/attn_layers.1/Clip_output_0']
270	Clip	/text_encoder/attn_encoder/attn_layers.1/Clip_1	['/text_encoder/attn_encoder/attn_layers.1/Sub_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0', '']	['/text_encoder/attn_encoder/attn_layers.1/Clip_1_output_0']
271	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_23	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_output_0', '/text_encoder/attn_encoder/attn_layers.0/Unsqueeze_43_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_23_output_0']
272	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape	['/text_encoder/attn_encoder/attn_layers.1/conv_q/Conv_output_0', '/text_encoder/attn_encoder/attn_layers.1/Concat_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_output_0']
273	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_1	['/text_encoder/attn_encoder/attn_layers.1/conv_k/Conv_output_0', '/text_encoder/attn_encoder/attn_layers.1/Concat_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_1_output_0']
274	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_2	['/text_encoder/attn_encoder/attn_layers.1/conv_v/Conv_output_0', '/text_encoder/attn_encoder/attn_layers.1/Concat_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_2_output_0']
275	Add	/text_encoder/attn_encoder/attn_layers.1/Add	['/text_encoder/attn_encoder/attn_layers.1/Clip_1_output_0', '/text_encoder/attn_encoder/attn_layers.1/Mul_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Add_output_0']
276	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_8	['/text_encoder/attn_encoder/attn_layers.1/Clip_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_8_output_0']
277	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_14	['/text_encoder/attn_encoder/attn_layers.1/Clip_1_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_14_output_0']
278	Transpose	/text_encoder/attn_encoder/attn_layers.1/Transpose	['/text_encoder/attn_encoder/attn_layers.1/Reshape_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Transpose_output_0']
279	Transpose	/text_encoder/attn_encoder/attn_layers.1/Transpose_1	['/text_encoder/attn_encoder/attn_layers.1/Reshape_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Transpose_1_output_0']
280	Sub	/text_encoder/attn_encoder/attn_layers.1/Sub_2	['/text_encoder/attn_encoder/attn_layers.1/Add_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Sub_2_output_0']
281	Concat	/text_encoder/attn_encoder/attn_layers.1/Concat_7	['/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_8_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_8_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Concat_7_output_0']
282	Div	/text_encoder/attn_encoder/attn_layers.1/Div	['/text_encoder/attn_encoder/attn_layers.1/Transpose_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Div_output_0']
283	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_15	['/text_encoder/attn_encoder/attn_layers.1/Sub_2_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_15_output_0']
284	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_3	['/text_encoder/attn_encoder/attn_layers.1/Concat_7_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_35_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Reshape_3_output_0']
285	MatMul	/text_encoder/attn_encoder/attn_layers.1/MatMul	['/text_encoder/attn_encoder/attn_layers.1/Div_output_0', '/text_encoder/attn_encoder/attn_layers.1/Reshape_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/MatMul_output_0']
286	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice	['/text_encoder/attn_encoder/attn_layers.1/Reshape_3_output_0', '/text_encoder/attn_encoder/Constant_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_38_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_output_0']
287	Transpose	/text_encoder/attn_encoder/attn_layers.1/Transpose_2	['/text_encoder/attn_encoder/attn_layers.1/Slice_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Transpose_2_output_0']
288	Reshape	/text_encoder/attn_encoder/attn_layers.1/Reshape_4	['/text_encoder/attn_encoder/attn_layers.1/Transpose_2_output_0', '/text_encoder/attn_encoder/Constant_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Cast_1_output_0']
289	Pad	/text_encoder/attn_encoder/attn_layers.1/Pad	['tts.ttl.text_encoder.attn_encoder.attn_layers.1.emb_rel_k', '/text_encoder/attn_encoder/attn_layers.1/Cast_1_output_0', '']	['/text_encoder/attn_encoder/attn_layers.1/Pad_output_0']
290	Pad	/text_encoder/attn_encoder/attn_layers.1/Pad_5	['tts.ttl.text_encoder.attn_encoder.attn_layers.1.emb_rel_v', '/text_encoder/attn_encoder/attn_layers.1/Cast_1_output_0', '']	['/text_encoder/attn_encoder/attn_layers.1/Pad_5_output_0']
291	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice_1	['/text_encoder/attn_encoder/attn_layers.1/Pad_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_14_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_15_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_1_output_0']
292	Slice	/text_encoder/attn_encoder/attn_layers.1/Slice_10	['/text_encoder/attn_encoder/attn_layers.1/Pad_5_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_14_output_0', '/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_15_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_41_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Slice_10_output_0']
293	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_16	['/text_encoder/attn_encoder/attn_layers.1/Slice_1_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_16_output_0']
294	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_41	['/text_encoder/attn_encoder/attn_layers.1/Slice_10_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_41_output_0']
295	Transpose	/text_encoder/attn_encoder/attn_layers.1/Transpose_3	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_16_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Transpose_3_output_0']
296	MatMul	/text_encoder/attn_encoder/attn_layers.1/MatMul_1	['/text_encoder/attn_encoder/attn_layers.1/Div_output_0', '/text_encoder/attn_encoder/attn_layers.1/Transpose_3_output_0']	['/text_encoder/attn_encoder/attn_layers.1/MatMul_1_output_0']
297	Shape	/text_encoder/attn_encoder/attn_layers.1/Shape_5	['/text_encoder/attn_encoder/attn_layers.1/MatMul_1_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Shape_5_output_0']
298	Pad	/text_encoder/attn_encoder/attn_layers.1/Pad_1	['/text_encoder/attn_encoder/attn_layers.1/MatMul_1_output_0', '/text_encoder/attn_encoder/attn_layers.0/Cast_2_output_0', '']	['/text_encoder/attn_encoder/attn_layers.1/Pad_1_output_0']
299	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather_5	['/text_encoder/attn_encoder/attn_layers.1/Shape_5_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_5_output_0']
300	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather_6	['/text_encoder/attn_encoder/attn_layers.1/Shape_5_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_6_output_0']
301	Gather	/text_encoder/attn_encoder/attn_layers.1/Gather_7	['/text_encoder/attn_encoder/attn_layers.1/Shape_5_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Gather_7_output_0']
302	Mul	/text_encoder/attn_encoder/attn_layers.1/Mul_1	['/text_encoder/attn_encoder/attn_layers.1/Gather_7_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_2_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Mul_1_output_0']
303	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_17	['/text_encoder/attn_encoder/attn_layers.1/Gather_5_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_17_output_0']
304	Unsqueeze	/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_18	['/text_encoder/attn_encoder/attn_layers.1/Gather_6_output_0', '/speech_prompted_text_encoder/attention1/Constant_10_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Unsqueeze_18_output_0']
305	Sub	/text_encoder/attn_encoder/attn_layers.1/Sub_4	['/text_encoder/attn_encoder/attn_layers.1/Gather_7_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Sub_4_output_0']
306	Add	/text_encoder/attn_encoder/attn_layers.1/Add_1	['/text_encoder/attn_encoder/attn_layers.1/Gather_7_output_0', '/text_encoder/attn_encoder/attn_layers.0/Constant_16_output_0']	['/text_encoder/attn_encoder/attn_layers.1/Add_1_output_0']
